id;Created Time;Nature operation;Type Co-emprunteur;Reste �� vivre mensuel;Taux d'apport;Revenus du foyer;Taux d'endettement;Immobilier;Apport global;Stage;d_eligible;instruit;Type de contrat;Profession;Domaine;age;civility;nb_enfants_charge;situation_familiale;regionName
4724;03/05/2019 22:09;--Achat d'un appartement;Seul(e);1723.0;16.0;3000.0;42.59;250000.0;40000.0;pre-qualified;0;0;;;;35.0;M;;;Alsace-Champagne-Ardenne-Lorraine
3370;02/04/2018 21:33;--Achat d'un appartement;Avec votre conjoint;3021.0;20.0;4299.28;29.73;210000.0;42000.0;cancelled;1;0;CDI;Cadre moyen;Informatique;33.0;M;1.0;Marie;Ile-de-France
1143;18/11/2018 19:33;--Achat d'un appartement;Avec votre conjoint;1147.0;31.88;1999.52;42.63;160000.0;51000.0;pre-qualified;1;0;CDI;Ouvrier;Import / Export;25.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
2326;09/11/2018 18:13;--Achat d'un appartement;Avec votre conjoint;2201.0;16.67;3332.76;33.96;180000.0;30000.0;cancelled;1;0;CDI;Technicien;Gestion / Comptabilite;27.0;Mme;0.0;Marie;La Reunion
951;07/09/2018 12:15;--Achat d'une maison;Avec votre conjoint;4342.0;55.56;4999.99;13.16;180000.0;100000.0;cancelled;1;0;;Profession liberale;Informatique;41.0;M;1.0;Marie;Nord-Pas-de-Calais-Picardie
154;16/02/2019 21:22;--Achat d'un appartement;Avec votre conjoint;1252.0;31.67;1899.67;34.09;120000.0;38000.0;cancelled;1;1;CDI;Employe;B̢timent;42.0;M;3.0;Marie;Provence-Alpes-C̫te d'Azur
2947;14/01/2019 13:42;--Achat d'une maison;Avec votre conjoint;3792.0;74.32;4999.17;24.14;296000.0;220000.0;eligible;1;0;CDI;Employe;Banque / Finance / Assurance;35.0;Mme;2.0;Marie;Ile-de-France
3275;24/03/2018 10:40;--Achat d'un appartement;Avec votre conjoint;3757.0;19.05;4749.25;20.89;210000.0;40000.0;eligible;1;0;CDI;Cadre moyen;Commerce;37.0;Mlle;0.0;Celibataire;Ile-de-France
1870;26/04/2018 16:20;--Achat d'un appartement;Avec votre conjoint;2546.0;16.67;3499.87;27.25;150000.0;25000.0;cancelled;1;0;;Artisan;Tourisme;43.0;M;2.0;Marie;Ile-de-France
3232;14/01/2019 11:20;--Achat d'un appartement;Dans le cadre d'une SCI;5694.0;36.59;7672.53;31.58;410000.0;150000.0;eligible;1;0;CDI;Technicien;Informatique;45.0;M;3.0;Marie;Ile-de-France
5849;21/03/2019 14:20;--Achat d'une maison;Avec votre conjoint;3.0;136.05;-0.33;-333.15;14700.0;20000.0;pre-qualified;0;0;interimaire;Employe;Transport;38.0;M;3.0;Marie;Nord-Pas-de-Calais-Picardie
4806;28/02/2019 12:25;--Achat d'un appartement;Seul(e);1785.0;9.52;3500.0;49.0;315000.0;30000.0;pre-qualified;0;0;CDI;Employe;Commerce;37.0;M;3.0;Marie;Provence-Alpes-C̫te d'Azur
3671;12/06/2019 12:22;--Achat d'un appartement;Seul(e);3602.0;16.36;5000.0;27.96;275000.0;45000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5224;13/12/2018 16:07;--Achat d'un appartement;Seul(e);3143.0;10.0;3500.0;10.21;50000.0;5000.0;pre-qualified;0;0;;;;;M;;;Nord-Pas-de-Calais-Picardie
4859;13/03/2019 20:30;--Achat d'un appartement;Seul(e);1162.0;12.5;1600.0;27.4;80000.0;10000.0;pre-qualified;0;0;;;;;M;;;Bourgogne-Franche-Comte
5464;25/02/2019 01:01;--Achat d'un appartement;Seul(e);1864.0;38.46;2499.73;25.43;130000.0;50000.0;eligible;1;0;CDI;Cadre moyen;Informatique;32.0;M;3.0;Marie;Ile-de-France
659;17/04/2018 23:39;--Achat d'un appartement;Seul(e);1964.0;23.56;2999.79;34.53;225000.0;53000.0;eligible;1;0;;Taxi;Transport;31.0;M;0.0;Celibataire;Ile-de-France
3065;13/08/2018 10:48;--Achat d'un appartement;Seul(e);1849.0;15.0;2499.97;26.04;100000.0;15000.0;eligible;1;0;CDI;Cadre superieur;B̢timent;31.0;Mme;0.0;Celibataire;Ile-de-France
4048;21/01/2018 17:35;--Achat d'une maison;Avec votre conjoint;684.0;76.92;1499.06;54.34;260000.0;200000.0;pre-qualified;0;0;CDI;Employe;Services �� la personne;53.0;Mme;0.0;Marie;Ile-de-France
2138;06/03/2019 22:32;--Achat d'une maison;Avec votre conjoint;1811.0;20.0;3415.09;46.96;300000.0;60000.0;pre-qualified;0;0;CDI;Cadre moyen;Informatique;34.0;M;2.0;Marie;Ile-de-France
3555;10/03/2018 15:17;--Achat d'un appartement;Seul(e);2182.0;11.68;3754.87;55.05;199000.0;25000.0;cancelled;0;0;CDI;Cadre superieur;Services aux entreprises;54.0;Mlle;0.0;Celibataire;Ile-de-France
6434;22/02/2018 22:40;--Achat d'une maison;Avec votre conjoint;3442.0;15.0;4840.86;28.9;218000.0;32700.0;cancelled;1;0;CDI;Cadre moyen;Informatique;35.0;Mme;2.0;Marie;Centre-Val de Loire
47;10/02/2019 00:33;--Achat d'une maison;Avec votre conjoint;-1432.0;13.64;0.06;143205.87;220000.0;30000.0;Mandate;1;1;;Artisan;B̢timent;41.0;Mme;3.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
840;27/01/2019 18:45;--Achat d'un appartement;Seul(e);1219.0;46.67;2000.0;39.06;150000.0;70000.0;pre-qualified;0;0;;;;;M;;;Aquitaine-Limousin-Poitou-Charentes
1372;22/04/2019 12:42;--Achat d'un appartement;Seul(e);1860.0;15.0;2200.0;15.48;50000.0;7500.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
4496;15/12/2018 08:10;--Achat d'un appartement;Seul(e);1376.0;23.08;2000.0;31.24;130000.0;30000.0;pre-qualified;0;0;CDD;Cadre moyen;Sante;35.0;Mme;0.0;Marie;Ile-de-France
7285;17/03/2019 16:57;--Achat d'un appartement;Seul(e);1276.0;0.58;2000.0;36.22;120000.0;700.0;pre-qualified;0;0;;;;;M;;;Alsace-Champagne-Ardenne-Lorraine
1926;09/03/2019 14:59;--Achat d'un appartement;Seul(e);924.0;0.01;2300.0;59.85;230000.0;30.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
3631;15/06/2019 19:42;--Achat d'une maison;Avec votre conjoint;1428.0;24.0;2165.99;34.07;125000.0;30000.0;Audite;1;0;CDI;Ouvrier;B̢timent;34.0;M;1.0;Marie;Centre-Val de Loire
844;20/05/2018 18:28;--Achat d'un appartement;Seul(e);1646.0;6.67;2500.0;34.19;150000.0;10000.0;pre-qualified;0;0;;;;;M;;;Languedoc-Roussillon-Midi-Pyrenees
6142;05/02/2019 11:45;--Achat d'un appartement;Seul(e);1742.0;10.0;3100.0;43.83;250000.0;25000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;39.0;M;2.0;Marie;Ile-de-France
4305;21/06/2018 22:05;--Achat d'un appartement;Seul(e);2972.0;100.01;3000.0;0.95;10000.0;10001.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
7719;14/06/2019 16:46;--Achat d'un appartement;Seul(e);663.0;13.64;2665.77;75.12;220000.0;30000.0;cancelled;0;0;CDI;Cadre superieur;Transport;45.0;M;0.0;Celibataire;Ile-de-France
801;26/04/2019 09:10;--Achat d'un appartement;Avec votre conjoint;-173.0;26.67;183.83;194.99;60000.0;16000.0;pre-qualified;0;0;CDI;Employe;Administration;53.0;M;2.0;Marie;Nord-Pas-de-Calais-Picardie
5770;13/05/2018 22:35;--Achat d'un appartement;Avec votre conjoint;1808.0;5.56;3082.21;41.33;180000.0;10000.0;pre-qualified;0;0;CDI;Employe;Industrie;35.0;M;2.0;Marie;Auvergne-Rh̫ne-Alpes
4301;06/05/2019 17:26;--Achat d'un appartement;Seul(e);1031.0;20.0;1900.0;45.78;100000.0;20000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
7155;19/05/2019 05:28;--Achat d'un terrain avec financement de la construction;Seul(e);112.0;42.86;1874.31;95.49;280000.0;120000.0;Exclus;0;0;;Gerant de societe;Informatique;50.0;M;3.0;Marie;Ile-de-France
7183;10/08/2019 17:28;--Achat d'un appartement;Avec votre parent;3261.0;14.29;4169.35;21.78;70000.0;10000.0;pre-qualified;0;0;;;;41.0;M;3.0;Marie;Ile-de-France
4970;22/12/2018 13:27;--Achat d'un appartement;Seul(e);2555.0;5.0;3700.0;30.96;200000.0;10000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
2194;10/06/2019 18:11;--Achat d'un appartement;Seul(e);3862.0;54.55;5499.94;29.78;550000.0;300000.0;eligible;1;0;CDI;Cadre superieur;Informatique;39.0;M;2.0;Marie;Ile-de-France
7688;04/06/2018 09:44;#NAME?;Avec votre conjoint;7981.0;16.67;8732.77;8.61;150000.0;25000.0;pre-qualified;0;0;CDI;Employe;Banque / Finance / Assurance;41.0;M;1.0;Marie;Provence-Alpes-C̫te d'Azur
6428;08/10/2018 12:53;--Achat d'un appartement;Seul(e);704.0;13.33;1500.0;53.1;150000.0;20000.0;pre-qualified;0;0;;;;;M;;;Centre-Val de Loire
4350;03/06/2019 09:27;--Achat d'une maison;Avec votre conjoint;1590.0;18.75;2099.97;24.28;80000.0;15000.0;eligible;1;0;;En recherche d�۪emploi;;34.0;Mlle;0.0;Celibataire;Pays de la Loire
7880;14/07/2018 20:50;--Achat d'une maison;Avec votre conjoint;2515.0;12.0;4165.97;39.63;250000.0;30000.0;pre-qualified;0;0;non salarie;Entrepreneur individuel;Informatique;34.0;M;1.0;Marie;Auvergne-Rh̫ne-Alpes
250;03/11/2018 15:31;--Achat d'une maison;Avec votre conjoint;4732.0;34.29;6132.8;22.84;350000.0;120000.0;Mandate;1;0;CDI;Cadre moyen;Gestion / Comptabilite;40.0;M;3.0;Marie;Ile-de-France
6529;16/03/2019 13:46;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;43.0;M;3.0;Marie;Bourgogne-Franche-Comte
6055;24/04/2019 16:06;--Achat d'un appartement;Seul(e);2615.0;8.0;4000.0;34.65;250000.0;20000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
1847;03/06/2019 05:08;--Achat d'un appartement;Avec votre conjoint;1378.0;20.0;2123.78;35.11;100000.0;20000.0;pre-qualified;0;0;CDI;Employe;;43.0;M;3.0;Marie;Ile-de-France
1784;04/07/2019 14:58;--Achat d'un appartement;Seul(e);1125.0;23.33;1400.0;19.69;30000.0;7000.0;pre-qualified;0;0;;;;;Mlle;;;Nord-Pas-de-Calais-Picardie
6918;17/03/2018 19:37;--Achat d'une maison;Avec une autre personne;-2279.0;10.91;-299.42;227957.96;110000.0;12000.0;pre-qualified;0;0;Interimaire;Ouvrier;B̢timent;54.0;M;2.0;Marie;Alsace-Champagne-Ardenne-Lorraine
5688;12/06/2019 20:59;--Achat d'un appartement;Seul(e);2352.0;41.67;4000.0;41.22;360000.0;150000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
7203;29/03/2019 17:48;--Achat d'une maison;Avec votre conjoint;1848.0;25.0;2999.36;38.38;200000.0;50000.0;eligible;1;0;CDI;Cadre superieur;Banque / Finance / Assurance;30.0;M;2.0;Marie;Alsace-Champagne-Ardenne-Lorraine
2772;04/01/2018 17:29;--Achat d'une maison;Avec votre conjoint;2053.0;22.99;3082.01;33.38;174000.0;40000.0;eligible;1;0;CDI;Ch̫meur / Sans activite;Autre;38.0;Mme;1.0;Marie;Ile-de-France
1814;29/05/2019 16:57;--Achat d'une maison;Seul(e);1514.0;18.18;1874.51;19.23;55000.0;10000.0;eligible;1;0;CDI;Enseignant;Enseignement/Recherche;28.0;M;0.0;Celibataire;Nord-Pas-de-Calais-Picardie
99;08/04/2019 15:05;--Achat d'une maison;Seul(e);5483.0;15.0;6399.98;14.33;100000.0;15000.0;Mandate;1;0;CDI;Cadre superieur;Sante;46.0;M;3.0;Marie;Bourgogne-Franche-Comte
3166;17/02/2018 16:04;--Achat d'un appartement;Seul(e);758.0;12.37;1400.0;45.89;97000.0;12000.0;pre-qualified;0;0;;;;;Mlle;;;Nord-Pas-de-Calais-Picardie
2459;11/03/2019 22:07;--Achat d'un appartement;Seul(e);2177.0;10.0;3000.0;27.45;150000.0;15000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
7038;09/09/2018 14:39;--Achat d'un appartement;Seul(e);1988.0;8.24;3000.0;33.75;182000.0;15000.0;pre-qualified;0;0;;;;;Mme;;;Alsace-Champagne-Ardenne-Lorraine
4943;20/06/2018 04:20;--Achat d'un appartement;Seul(e);-445.0;15.0;-104.31;281.91;50000.0;7500.0;pre-qualified;0;0;;Gerant de societe;Securite;28.0;M;0.0;Celibataire;Languedoc-Roussillon-Midi-Pyrenees
7512;06/10/2018 18:44;--Achat d'un appartement;Seul(e);1668.0;10.53;2700.0;38.23;190000.0;20000.0;pre-qualified;0;0;;;;;M;;;Centre-Val de Loire
3235;22/08/2019 19:24;--Achat d'un appartement;Seul(e);1003.0;0.23;2200.0;54.41;200000.0;450.0;pre-qualified;0;0;;;;;Mme;;;Languedoc-Roussillon-Midi-Pyrenees
7432;26/08/2019 15:25;--Achat d'un appartement;Seul(e);1372.0;3.37;3500.0;60.82;297000.0;10000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
6594;16/03/2018 12:29;--Achat d'une maison;Avec votre conjoint;-195.0;66.67;0.69;19569.46;60000.0;40000.0;pre-qualified;0;0;interimaire;Employe;Administration;39.0;Mme;4.0;Marie;Provence-Alpes-C̫te d'Azur
3131;16/06/2019 13:20;--Achat d'un appartement;Seul(e);1845.0;40.0;2099.92;18.0;50000.0;20000.0;eligible;1;0;;;;47.0;M;1.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
182;31/03/2019 11:58;--Achat d'un appartement;Avec votre conjoint;2818.0;41.28;3832.14;26.46;218000.0;90000.0;Mandate;1;0;;Profession liberale;Sante;41.0;M;1.0;Marie;Ile-de-France
3337;26/06/2019 17:36;--Achat d'un appartement;Seul(e);1303.0;0.0;1500.0;13.14;30000.0;0.0;pre-qualified;0;0;;;;;M;;;Normandie
6013;21/04/2019 11:50;--Achat d'une maison;Seul(e);630.0;4.0;2415.25;73.89;250000.0;10000.0;pre-qualified;0;0;CDI;Technicien;Informatique;34.0;M;3.0;Marie;Ile-de-France
6272;16/03/2018 10:40;--Achat d'un appartement;Seul(e);43856.0;40.0;45000.0;2.54;300000.0;120000.0;pre-qualified;0;0;autre;Entrepreneur individuel;Informatique;42.0;M;2.0;Marie;Ile-de-France
64;29/01/2019 15:12;--Achat d'une maison;Avec votre conjoint;2772.0;16.0;4049.81;31.55;250000.0;40000.0;Mandate;1;0;CDI;Employe;Informatique;31.0;M;0.0;Marie;Ile-de-France
3656;14/05/2019 17:31;--Achat d'un appartement;Seul(e);1265.0;23.08;1665.15;24.02;65000.0;15000.0;eligible;1;0;CDI;Employe;B̢timent;38.0;Mme;1.0;Divorce;Alsace-Champagne-Ardenne-Lorraine
7706;17/11/2018 22:59;--Achat d'une maison;Avec votre conjoint;4741.0;78.95;5140.48;7.77;190000.0;150000.0;eligible;1;0;CDI;Cadre moyen;Fonction Publique;42.0;M;3.0;Marie;Centre-Val de Loire
7838;09/08/2019 23:03;--Achat d'un appartement;Avec votre conjoint;2529.0;26.67;3382.16;25.22;150000.0;40000.0;eligible;1;0;CDI;Technicien;Industrie;35.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
3394;29/05/2018 06:00;--Achat d'une maison;Avec votre conjoint;2913.0;34.78;4082.57;28.64;230000.0;80000.0;eligible;1;0;CDI;Employe;Administration;31.0;Mme;2.0;Marie;Auvergne-Rh̫ne-Alpes
3882;02/11/2018 00:41;--Achat d'une maison;Avec votre conjoint;2534.0;41.18;3332.16;23.95;170000.0;70000.0;eligible;1;0;;En recherche d�۪emploi;;33.0;Mme;3.0;Marie;Bourgogne-Franche-Comte
3794;11/07/2019 22:40;--Achat d'une maison;Avec votre conjoint;3451.0;15.22;4896.41;39.79;230000.0;35000.0;pre-qualified;0;0;;;;28.0;M;0.0;Marie;Centre-Val de Loire
2336;17/04/2019 10:47;--Achat d'un appartement;Avec votre conjoint;3358.0;32.0;4673.27;28.14;250000.0;80000.0;eligible;1;0;CDI;Cadre moyen;Industrie;36.0;M;2.0;Marie;Alsace-Champagne-Ardenne-Lorraine
4485;24/07/2019 14:03;--Achat d'un appartement;Seul(e);1379.0;0.0;2500.0;44.86;150000.0;0.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
2329;08/05/2018 13:16;--Achat d'une maison;Avec votre conjoint;3120.0;35.71;3832.81;18.6;140000.0;50000.0;eligible;1;0;CDI;Employe;Commerce;42.0;Mme;1.0;Marie;Provence-Alpes-C̫te d'Azur
4461;18/04/2019 22:24;--Achat d'une maison;Avec votre conjoint;1169.0;31.58;1786.32;34.54;114000.0;36000.0;eligible;1;0;CDI;Employe;Fonction Publique;51.0;Mme;1.0;Marie;Provence-Alpes-C̫te d'Azur
5745;07/06/2018 17:36;--Achat d'une maison;Avec votre conjoint;2929.0;45.45;4082.91;28.26;330000.0;150000.0;cancelled;1;0;CDI;Employe;Informatique;37.0;M;1.0;Marie;Ile-de-France
2218;07/12/2018 16:05;--Achat d'un appartement;Avec votre conjoint;3427.0;15.0;4999.03;31.44;250000.0;37500.0;pre-qualified;1;0;CDI;Employe;Informatique;36.0;M;1.0;Marie;Ile-de-France
947;25/02/2019 04:18;--Achat d'une maison;Avec votre parent;-1352.0;10.0;0.78;135277.74;200000.0;20000.0;pre-qualified;0;0;CDI;Employe;Industrie;23.0;M;0.0;Celibataire;Ile-de-France
7409;06/08/2018 23:05;--Achat d'une maison;Seul(e);1486.0;16.67;2249.02;33.91;120000.0;20000.0;cancelled;1;0;CDI;Technicien;Informatique;38.0;M;2.0;Marie;Centre-Val de Loire
5655;22/06/2019 23:17;--Achat d'un appartement;Seul(e);1826.0;6.67;3300.0;44.69;150000.0;10000.0;pre-qualified;0;0;;;;;M;;;Bourgogne-Franche-Comte
7315;27/07/2019 12:11;--Achat d'un appartement;Seul(e);1777.0;20.0;3000.0;40.78;250000.0;50000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
6835;07/08/2018 18:03;--Achat d'une maison;Avec votre conjoint;4306.0;35.29;6665.94;35.4;340000.0;120000.0;cancelled;1;0;CDI;Cadre moyen;Industrie;40.0;M;3.0;Marie;Ile-de-France
6451;21/02/2019 12:40;--Achat d'un appartement;Seul(e);893.0;5.0;1700.0;47.52;140000.0;7000.0;pre-qualified;0;0;CDD;Technicien;Informatique;24.0;M;0.0;Celibataire;
5289;03/02/2019 12:11;--Achat d'une maison;Avec votre conjoint;-517.0;4.29;0.33;51732.73;70000.0;3000.0;Exclus;0;0;interimaire;Ouvrier;B̢timent;41.0;Mme;3.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
4533;30/06/2019 16:38;--Achat d'un appartement;Seul(e);1127.0;7.56;1800.0;37.43;119000.0;9000.0;pre-qualified;0;0;;En recherche d�۪emploi;;27.0;M;1.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
76;04/01/2018 20:24;--Achat d'une maison;Avec votre conjoint;2653.0;21.43;3999.68;33.67;280000.0;60000.0;pre-qualified;1;0;CDI;Employe;Transport;44.0;M;3.0;Marie;Ile-de-France
2129;20/03/2019 21:00;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;39.0;M;2.0;Marie;Languedoc-Roussillon-Midi-Pyrenees
4252;14/01/2018 22:55;--Achat d'une maison;Avec votre conjoint;1204.0;26.2;2499.95;51.84;229000.0;60000.0;pre-qualified;1;0;CDI;Technicien;Transport;30.0;Mme;2.0;Marie;Auvergne-Rh̫ne-Alpes
796;09/01/2018 13:37;--Achat d'un appartement;Seul(e);21697.0;8.51;23000.0;5.67;235000.0;20000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
2600;02/08/2018 23:40;--Achat d'un appartement;Seul(e);854.0;0.0;5000.0;82.93;700000.0;15.0;pre-qualified;0;0;;;;;M;;;
181;07/08/2018 10:15;--Achat d'une maison;Avec votre conjoint;3481.0;33.33;5016.24;30.37;300000.0;100000.0;Mandate;1;0;CDI;Cadre superieur;Fonction Publique;42.0;M;3.0;Marie;Provence-Alpes-C̫te d'Azur
1070;17/07/2019 18:21;--Achat d'un appartement;Seul(e);1019.0;4.17;2400.0;57.54;240000.0;10000.0;pre-qualified;0;0;;;;;M;;;Provence-Alpes-C̫te d'Azur
2627;12/03/2018 16:01;--Achat d'un appartement;Seul(e);4410.0;13.64;5000.0;11.81;110000.0;15000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
5429;03/08/2019 17:20;--Achat d'un appartement;Avec votre conjoint;583.0;25.0;1249.26;53.3;80000.0;20000.0;pre-qualified;0;0;;;;40.0;M;0.0;Marie;Ile-de-France
4523;05/03/2019 07:16;--Achat d'un appartement;Seul(e);994.0;1.18;2000.0;50.32;169000.0;2000.0;pre-qualified;0;0;;;;;Mlle;;;Ile-de-France
3519;21/04/2019 20:52;--Achat d'un appartement;Seul(e);779.0;20.0;1400.0;44.43;100000.0;20000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
750;21/05/2018 10:30;--Achat d'un appartement;Seul(e);1131.0;20.69;1499.62;24.57;58000.0;12000.0;cancelled;1;0;CDI;Employe;Import / Export;27.0;M;0.0;Celibataire;Auvergne-Rh̫ne-Alpes
4917;15/06/2019 07:25;--Achat d'un appartement;Seul(e);1223.0;3.33;2100.0;41.8;150000.0;5000.0;pre-qualified;0;0;;;;;Mme;;;Nord-Pas-de-Calais-Picardie
3805;01/05/2018 16:06;--Achat d'une maison;Seul(e);847.0;78.95;1415.84;40.17;190000.0;150000.0;pre-qualified;0;0;CDI;Ouvrier;Commerce;48.0;M;0.0;Divorce;Alsace-Champagne-Ardenne-Lorraine
1546;18/12/2018 18:48;--Achat d'un appartement;Seul(e);917.0;30.0;2000.0;54.2;200000.0;60000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
2560;31/10/2018 15:45;--Achat d'une maison;Avec votre conjoint;4260.0;16.67;4832.06;27.57;90000.0;15000.0;eligible;1;0;;Gerant de societe;Sante;27.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
1908;19/06/2019 22:53;--Achat d'un appartement;Seul(e);1782.0;16.67;3000.0;40.62;240000.0;40000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
764;13/10/2018 18:20;--Achat d'un appartement;Seul(e);772.0;25.0;1700.0;54.63;200000.0;50000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
5806;20/06/2019 16:54;--Achat d'un appartement;Seul(e);3115.0;8.0;4500.0;30.8;250000.0;20000.0;pre-qualified;0;0;CDI;Technicien;B̢timent;33.0;M;0.0;Marie;Ile-de-France
3675;06/01/2018 18:26;--Achat d'un appartement;Seul(e);13774.0;2.94;15164.81;36.94;170000.0;5000.0;pre-qualified;0;0;;Profession liberale;Services Juridiques;45.0;Mme;0.0;Celibataire;Ile-de-France
5191;06/05/2019 14:50;--Achat d'une maison;Avec votre conjoint;2141.0;72.78;2549.46;16.02;158000.0;115000.0;eligible;1;0;CDI;Employe;Transport;40.0;M;4.0;Marie;Ile-de-France
6345;28/09/2018 23:00;--Achat d'un appartement;Avec votre conjoint;1534.0;50.0;2349.66;48.86;200000.0;100000.0;pre-qualified;0;0;;Commer̤ant;Restauration;50.0;M;3.0;Marie;Auvergne-Rh̫ne-Alpes
6661;23/02/2019 15:17;--Achat d'un appartement;Avec votre conjoint;2543.0;0.0;3445.81;26.2;120000.0;0.0;pre-qualified;0;0;CDI;Employe;Fonction Publique;45.0;Mme;3.0;Marie;Auvergne-Rh̫ne-Alpes
7654;11/05/2018 15:30;--Achat d'une maison;Avec votre conjoint;3221.0;37.64;5362.7;39.93;550000.0;207000.0;pre-qualified;0;0;CDI;Cadre superieur;Informatique;40.0;M;2.0;Marie;Ile-de-France
4955;31/01/2018 18:11;--Achat d'un appartement;Avec votre conjoint;4045.0;37.33;4790.74;15.57;150000.0;56000.0;cancelled;1;0;CDI;Cadre moyen;Informatique;36.0;Mme;2.0;Marie;Ile-de-France
2996;05/03/2019 13:29;--Achat d'une maison;Seul(e);-847.0;11.14;0.39;84738.93;140000.0;15600.0;cancelled;0;0;CDI;Cadre superieur;B̢timent;26.0;M;0.0;Celibataire;Aquitaine-Limousin-Poitou-Charentes
4837;30/04/2019 18:07;--Achat d'un appartement;Avec votre conjoint;1226.0;25.0;1927.39;60.79;120000.0;30000.0;pre-qualified;0;0;;Gerant de societe;Informatique;36.0;M;2.0;Marie;Ile-de-France
1806;26/03/2018 01:58;--Achat d'un appartement;Seul(e);1358.0;15.31;1999.32;32.07;98000.0;15000.0;pre-qualified;0;0;CDI;Employe;Tourisme;36.0;Mlle;0.0;Celibataire;Nord-Pas-de-Calais-Picardie
747;03/03/2018 14:24;--Achat d'une maison;Seul(e);-220.0;8.2;630.02;134.92;122000.0;10000.0;pre-qualified;0;0;;En recherche d�۪emploi;;34.0;Mme;5.0;Divorce;Ile-de-France
1790;01/03/2018 21:26;--Achat d'un appartement;Seul(e);2939.0;50.0;3000.0;2.05;10000.0;5000.0;pre-qualified;0;0;;;;;Mme;;;Ile-de-France
4057;10/07/2018 13:04;--Achat d'un appartement;Avec votre conjoint;2129.0;20.0;3049.3;30.17;150000.0;30000.0;eligible;1;0;;Ch̫meur / Sans activite;;31.0;M;0.0;Marie;Auvergne-Rh̫ne-Alpes
38;10/06/2019 23:52;--Achat d'une maison;Seul(e);3071.0;19.23;4329.31;31.44;104000.0;20000.0;Mandate;1;0;;;;37.0;M;2.0;Marie;Alsace-Champagne-Ardenne-Lorraine
1075;21/08/2019 12:55;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;27.0;M;1.0;Marie;Alsace-Champagne-Ardenne-Lorraine
3118;18/04/2019 11:06;--Achat d'un appartement;Seul(e);1780.0;35.0;2600.0;31.55;200000.0;70000.0;pre-qualified;0;0;CDI;Technicien;Industrie;41.0;Mme;3.0;Marie;Ile-de-France
4036;10/06/2018 16:50;--Achat d'une maison;Avec votre conjoint;3653.0;77.42;4332.58;15.68;310000.0;240000.0;cancelled;1;0;CDI;Cadre moyen;Services aux entreprises;51.0;M;1.0;Marie;Ile-de-France
1602;21/06/2019 15:19;--Achat d'un appartement;Seul(e);1601.0;33.33;2700.0;40.7;150000.0;50000.0;pre-qualified;0;0;;;;;Mlle;;;Ile-de-France
5671;29/03/2019 22:21;--Achat d'un appartement;Seul(e);1807.0;120.83;1750.0;-3.27;120000.0;145000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
4812;15/05/2018 13:34;--Achat d'un appartement;Seul(e);469.0;9.71;1600.0;70.74;206000.0;20000.0;pre-qualified;0;0;;;;;M;;;Ile-de-France
6971;08/04/2018 13:23;--Achat d'une maison;Avec votre conjoint;5022.0;20.0;7392.43;46.7;500000.0;100000.0;pre-qualified;0;0;CDI;Employe;Fonction Publique;28.0;M;0.0;Marie;Pays de la Loire
3386;16/05/2019 14:41;--Achat d'un appartement;Seul(e);2829.0;20.0;3600.0;21.43;125000.0;25000.0;pre-qualified;0;0;;;;;M;;;Auvergne-Rh̫ne-Alpes
1596;16/01/2019 09:16;;Seul(e);;0.0;0.0;;;;pre-qualified;0;0;;;;37.0;Mme;0.0;Marie;Pays de la Loire
5841;06/06/2019 23:07;--Achat d'une maison;Avec votre conjoint;1279.0;34.68;2165.83;40.94;173000.0;60000.0;cancelled;0;0;;;;31.0;M;1.0;Marie;Centre-Val de Loire
